"idx","lat","lng","acc","altitude","time","device_mac","app_version","droid_version","device_model","ssid","bssid","caps","level","freq"
"56800590","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-23s","48:5d:36:b6:c2:86","[wpa2-psk-ccmp][wps][ess]","-53","2437"
"56800591","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","thesmith","c0:56:27:6e:cc:4c","[wpa-psk-tkip][wpa2-psk-ccmp][wps][ess]","-53","2437"
"56800592","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","thesmith_5ghz","c0:56:27:6e:cc:4d","[wpa-psk-tkip][wpa2-psk-ccmp][wps][ess]","-69","5200"
"56800593","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","smith 2.4","48:5d:36:b1:67:d2","[wpa2-psk-ccmp][wps][ess]","-78","2437"
"56800594","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-y2rmw","48:5d:36:98:fb:d6","[wpa2-psk-ccmp][wps][ess]","-72","2462"
"56800595","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-4ozzm","48:5d:36:b9:e7:44","[wpa2-psk-ccmp][wps][ess]","-86","2412"
"56800596","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","smith 5","48:5d:36:b1:67:d0","[wpa2-psk-ccmp][wps][ess]","-82","5785"
"56800597","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","alihomewifi","d8:0f:99:fe:16:c9","[wpa2-psk-ccmp][wps][ess]","-79","2412"
"56800598","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","snoo_1426","e2:b9:4d:0f:16:0e","[wpa2-psk-ccmp][ess]","-86","2462"
"56800599","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","modernvampiresofthecity","64:a5:c3:6d:30:f0","[wpa2-psk-ccmp][ess]","-82","2462"
"56800600","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-y2rmw-5g","48:5d:36:98:fb:d4","[wpa2-psk-ccmp][wps][ess]","-82","5180"
"56800601","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","22s_network_2.4ghz","48:5d:36:b0:b4:9a","[wpa2-psk-ccmp][wps][ess]","-75","2437"
"56800602","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-4ozzm-5g","48:5d:36:b9:e7:42","[wpa2-psk-ccmp][wps][ess]","-89","5180"
"56800603","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","fa:8f:ca:95:5a:82","[ess]","-83","5785"
"56800604","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","4a:5d:36:b1:67:d1","[wpa2-psk-ccmp][ess]","-75","5785"
"56800605","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","bearbox2","48:5d:36:b7:36:e4","[wpa2-psk-ccmp][wps][ess]","-90","2437"
"56800606","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-plels","48:5d:36:b9:2c:f6","[wpa2-psk-ccmp][wps][ess]","-84","2462"
"56800607","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","direct-","ce:b1:1a:07:bc:8a","[wep]","-96","5180"
"56800608","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-maggieyim","48:5d:36:b9:2d:ae","[wpa2-psk-ccmp][wps][ess]","-85","2462"
"56800609","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","alihomewifi-5g","d8:0f:99:fe:16:ca","[wpa2-psk-ccmp][wps][ess]","-97","5220"
"56800610","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","4a:5d:36:98:fb:d5","[wpa2-psk-ccmp][ess]","-78","5180"
"56800611","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-q3am2","48:5d:36:de:6d:6e","[wpa2-psk-ccmp][wps][ess]","-85","2462"
"56800612","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","62:45:b1:a8:aa:69","[wep][ess]","-97","5220"
"56800613","40.6915529","-73.9852182","21.658","0","1497926281438","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","4a:5d:36:b9:e7:43","[wpa2-psk-ccmp][ess]","-88","5180"
"56800549","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f4:f8","[ess]","-58","2427"
"56800550","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f4:fc","[ess]","-79","5220"
"56800551","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f5:b8","[ess]","-53","2412"
"56800552","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f5:bc","[ess]","-67","5240"
"56800553","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:df:cc","[ess]","-88","5220"
"56800554","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:df:c8","[ess]","-64","2457"
"56800555","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","c4:10:8a:a2:f5:b7","[wpa2-psk-ccmp][ess]","-66","5240"
"56800556","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","curry","00:ac:e0:7a:8a:35","[wpa2-psk-ccmp][wps][ess]","-92","5220"
"56800557","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fastwin-conf1","a0:63:91:a0:63:55","[wpa2-psk-ccmp][wps][ess]","-90","5240"
"56800558","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g72-5g","8c:09:f4:e0:12:75","[wpa2-psk-ccmp][wps][ess]","-98","5240"
"56800559","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","f8:e7:1e:a7:06:77","[wpa2-psk-ccmp][ess]","-93","5765"
"56800560","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","myhouse","50:09:59:e8:7d:a0","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]","-74","2437"
"56800561","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","gcbwifiguest","c2:56:27:df:15:bb","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]","-74","2412"
"56800562","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tc8717t0a","48:00:33:8d:fa:10","[wpa2-psk-ccmp][wps][ess]","-79","2462"
"56800563","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","prince","a8:b8:6e:5b:22:bb","[wps][ess]","-78","2427"
"56800564","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","belkin.fae","ec:1a:59:26:ff:ae","[wpa2-psk-ccmp][wps][ess]","-75","2412"
"56800565","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g12","54:65:de:d2:26:10","[wpa2-psk-ccmp][wps][ess]","-77","2412"
"56800566","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","urbanchops","44:1c:a8:dd:a3:84","[wpa2-psk-ccmp][ess]","-63","2437"
"56800567","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","cwcisco","c8:d7:19:65:6d:49","[wpa2-psk-ccmp][wps][ess]","-74","2462"
"56800568","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g12-5g","54:65:de:d2:26:15","[wpa2-psk-ccmp][wps][ess]","-92","5220"
"56800569","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g326a","ac:ec:80:38:bb:35","[wpa2-psk-ccmp][wps][ess]","-91","5240"
"56800570","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","wifi hotspot 7524","f0:ab:54:f5:d0:f2","[wpa2-psk-ccmp+tkip][ess]","-70","2462"
"56800571","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fastwin-conf2","a0:63:91:a0:63:53","[wpa2-psk-ccmp][wps][ess]","-75","2412"
"56800572","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","mynet","00:90:a9:cb:4d:e6","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][ess]","-79","2462"
"56800573","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","blue and black","b0:7f:b9:9f:43:a9","[wpa2-psk-ccmp][wps][ess]","-81","2447"
"56800574","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:e7:78","[ess]","-79","2442"
"56800575","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:f5:0c","[ess]","-97","5240"
"56800576","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-hql5h","c8:a7:0a:b8:34:a8","[wpa2-psk-ccmp][wps][ess]","-79","2412"
"56800577","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","gallery9112","6c:70:9f:d9:22:fa","[wpa2-psk-ccmp][ess]","-81","2422"
"56800578","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","cvr_w4_1306190030020017217","00:06:66:20:4e:48","[ibss]","-70","2437"
"56800579","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:f5:08","[ess]","-76","2412"
"56800580","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","twcwifi-passpoint","84:18:3a:fd:2b:d8","[wpa2-eap-ccmp][ess][p2p][hs20]","-70","2447"
"56800581","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","lee","cc:03:fa:b2:77:35","[wpa2-psk-ccmp][wps][ess]","-73","2462"
"56800582","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","arris-5292","c0:c5:22:4a:52:90","[wpa2-psk-ccmp][wps][ess]","-75","2462"
"56800583","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g32-5g","40:70:09:f8:37:35","[wpa2-psk-ccmp][wps][ess]","-92","5240"
"56800584","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","wifib95f52-5g","60:6d:c7:b9:5f:57","[wpa2-psk-ccmp][wps][ess]","-94","5200"
"56800585","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","c4:10:8a:a1:f5:07","[wpa2-psk-ccmp][ess]","-96","5240"
"56800586","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","lee","cc:03:fa:b2:77:36","[wpa2-psk-ccmp][wps][ess]","-99","5200"
"56800587","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","84:18:3a:7d:2b:d8","[ess]","-70","2447"
"56800588","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","twcwifi","84:18:3a:bd:2b:d8","[ess]","-72","2447"
"56800589","40.69350921","-73.98141452","16","-11","1497558896000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","cablewifi","84:18:3a:3d:2b:d8","[ess]","-73","2447"
"56800513","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f4:f8","[ess]","-58","2427"
"56800514","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f4:fc","[ess]","-80","5220"
"56800515","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f5:b8","[ess]","-50","2412"
"56800516","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f5:bc","[ess]","-68","5240"
"56800517","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","netgear05","50:6a:03:a5:83:40","[wpa2-psk-ccmp][wps][ess]","-72","2427"
"56800518","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:df:cc","[ess]","-89","5220"
"56800519","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:df:c8","[ess]","-64","2457"
"56800520","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","c4:10:8a:a2:f5:b7","[wpa2-psk-ccmp][ess]","-63","5240"
"56800521","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","curry","00:ac:e0:7a:8a:35","[wpa2-psk-ccmp][wps][ess]","-92","5220"
"56800522","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fastwin-conf1","a0:63:91:a0:63:55","[wpa2-psk-ccmp][wps][ess]","-87","5240"
"56800523","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g72-5g","8c:09:f4:e0:12:75","[wpa2-psk-ccmp][wps][ess]","-98","5240"
"56800524","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","wifib0b1a3","28:56:5a:b0:b1:a7","[wpa2-psk-ccmp][wps][ess]","-79","2462"
"56800525","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","f8:e7:1e:a7:06:77","[wpa2-psk-ccmp][ess]","-95","5765"
"56800526","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","myhouse","50:09:59:e8:7d:a0","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]","-74","2437"
"56800527","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","gcbwifiguest","c2:56:27:df:15:bb","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]","-74","2412"
"56800528","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tc8717t0a","48:00:33:8d:fa:10","[wpa2-psk-ccmp][wps][ess]","-79","2462"
"56800529","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","prince","a8:b8:6e:5b:22:bb","[wps][ess]","-78","2427"
"56800530","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","belkin.fae","ec:1a:59:26:ff:ae","[wpa2-psk-ccmp][wps][ess]","-75","2412"
"56800531","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","sneadyfox","44:1c:a8:b4:de:4c","[wpa2-psk-ccmp][wps][ess]","-76","2462"
"56800532","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","hill wifi","34:68:95:f0:7f:f5","[wpa2-psk-ccmp][wps][ess]","-78","2412"
"56800533","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","58:b6:33:92:98:87","[wpa2-psk-ccmp][ess]","-98","5240"
"56800534","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g12","54:65:de:d2:26:10","[wpa2-psk-ccmp][wps][ess]","-77","2412"
"56800535","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","urbanchops","44:1c:a8:dd:a3:84","[wpa2-psk-ccmp][ess]","-63","2437"
"56800536","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","cwcisco","c8:d7:19:65:6d:49","[wpa2-psk-ccmp][wps][ess]","-74","2462"
"56800537","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g12-5g","54:65:de:d2:26:15","[wpa2-psk-ccmp][wps][ess]","-92","5220"
"56800538","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g326a","ac:ec:80:38:bb:35","[wpa2-psk-ccmp][wps][ess]","-91","5240"
"56800539","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","wifi hotspot 7524","f0:ab:54:f5:d0:f2","[wpa2-psk-ccmp+tkip][ess]","-70","2462"
"56800540","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fastwin-conf2","a0:63:91:a0:63:53","[wpa2-psk-ccmp][wps][ess]","-75","2412"
"56800541","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","mynet","00:90:a9:cb:4d:e6","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][ess]","-79","2462"
"56800542","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","blue and black","b0:7f:b9:9f:43:a9","[wpa2-psk-ccmp][wps][ess]","-82","2447"
"56800543","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:e7:78","[ess]","-79","2442"
"56800544","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:f5:0c","[ess]","-98","5240"
"56800545","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fios-hql5h","c8:a7:0a:b8:34:a8","[wpa2-psk-ccmp][wps][ess]","-79","2412"
"56800546","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","gallery9112","6c:70:9f:d9:22:fa","[wpa2-psk-ccmp][ess]","-81","2422"
"56800547","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","cvr_w4_1306190030020017217","00:06:66:20:4e:48","[ibss]","-70","2437"
"56800548","40.69354015","-73.98130804","18","-10.1999998092651","1497558890000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:f5:08","[ess]","-74","2412"
"56800476","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f4:f8","[ess]","-61","2427"
"56800477","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f4:fc","[ess]","-80","5220"
"56800478","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f5:b8","[ess]","-46","2412"
"56800479","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:22:f5:bc","[ess]","-64","5240"
"56800480","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","netgear05","50:6a:03:a5:83:40","[wpa2-psk-ccmp][wps][ess]","-72","2427"
"56800481","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:df:cc","[ess]","-93","5220"
"56800482","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","downtownbrooklynwifi_fon","c4:10:8a:21:df:c8","[ess]","-64","2457"
"56800483","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","guo fu","48:5d:36:5f:95:54","[wpa2-psk-ccmp][wps][ess]","-75","2437"
"56800484","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","c4:10:8a:a2:f5:b7","[wpa2-psk-ccmp][ess]","-63","5240"
"56800485","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","curry","00:ac:e0:7a:8a:35","[wpa2-psk-ccmp][wps][ess]","-92","5220"
"56800486","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","fastwin-conf1","a0:63:91:a0:63:55","[wpa2-psk-ccmp][wps][ess]","-87","5240"
"56800487","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tg1672g72-5g","8c:09:f4:e0:12:75","[wpa2-psk-ccmp][wps][ess]","-98","5240"
"56800488","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","wifib0b1a3","28:56:5a:b0:b1:a7","[wpa2-psk-ccmp][wps][ess]","-79","2462"
"56800489","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","f8:e7:1e:a7:06:77","[wpa2-psk-ccmp][ess]","-95","5765"
"56800490","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","","c0:56:27:df:15:bc","[wpa2-psk-ccmp][ess]","-95","5765"
"56800491","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","myhouse","50:09:59:e8:7d:a0","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]","-73","2437"
"56800492","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","gcbwifiguest","c2:56:27:df:15:bb","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]","-74","2412"
"56800493","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","2brown","00:ac:e0:7a:8a:30","[wpa2-psk-ccmp][wps][ess]","-75","2437"
"56800494","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tc8717t0a","48:00:33:8d:fa:10","[wpa2-psk-ccmp][wps][ess]","-79","2462"
"56800495","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","arris-5292","c0:c5:22:4a:52:90","[wpa2-psk-ccmp][wps][ess]","-81","2462"
"56800496","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","tc8717t8e-5g","80:29:94:d3:59:95","[wpa2-psk-ccmp][wps][ess]","-99","5805"
"56800497","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","prince","a8:b8:6e:5b:22:bb","[wps][ess]","-81","2427"
"56800498","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","belkin.fae","ec:1a:59:26:ff:ae","[wpa2-psk-ccmp][wps][ess]","-72","2412"
"56800499","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","sneadyfox","44:1c:a8:b4:de:4c","[wpa2-psk-ccmp][wps][ess]","-76","2462"
"56800500","40.69352827","-73.98122822","16","-7.69999980926514","1497558884000","b883c7e343eb726c","0.3.3","5.1.1","Nexus 4","hill wifi","34:68:95:f0:7f:f5","[wpa2-psk-ccmp][wps][ess]","-78","2412"
