"idx","lat","lng","acc","altitude","time","device_mac","app_version","droid_version","device_model","ssid","bssid","caps","level","freq"
"57029417","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","ds iphone","76:4e:90:39:30:4e","[wpa2-psk-ccmp][ess]","-72","2437"
"57029418","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7d:31","[wpa2-eap-ccmp][ess]","-72","2462"
"57029419","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d4:cb:d1","[wpa2-eap-ccmp][ess]","-86","2437"
"57029420","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d3:da:c1","[wpa2-eap-ccmp][ess]","-86","2437"
"57029421","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","fc:0a:81:b6:11:d1","[wpa2-eap-ccmp][ess]","-44","2412"
"57029422","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","fc:0a:81:b6:11:d2","[wpa2-psk-ccmp][ess]","-45","2412"
"57029423","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7d:32","[wpa2-psk-ccmp][ess]","-72","2462"
"57029424","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","fc:0a:81:b6:11:d0","[ess]","-44","2412"
"57029425","40.6859318","-73.988696","1600","0","1498169531254","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d3:da:c0","[ess]","-56","2437"
"57029413","40.6875224","-73.9846558","1900","0","1498169511235","300dd87905419eba","0.3.3","5.0","ASUS_T00P","ds iphone","76:4e:90:39:30:4e","[wpa2-psk-ccmp][ess]","-56","2437"
"57029414","40.6875224","-73.9846558","1900","0","1498169511235","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7d:31","[wpa2-eap-ccmp][ess]","-84","2462"
"57029415","40.6875224","-73.9846558","1900","0","1498169511235","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d4:cb:d1","[wpa2-eap-ccmp][ess]","-86","2437"
"57029416","40.6875224","-73.9846558","1900","0","1498169511235","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d3:da:c1","[wpa2-eap-ccmp][ess]","-86","2437"
"57029406","40.676303","-73.9927362","899.999","0","1498169371118","300dd87905419eba","0.3.3","5.0","ASUS_T00P","ds iphone","76:4e:90:39:30:4e","[wpa2-psk-ccmp][ess]","-50","2437"
"57029407","40.676303","-73.9927362","899.999","0","1498169371118","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d3:b1:32","[wpa2-psk-ccmp][ess]","-69","2462"
"57029408","40.676303","-73.9927362","899.999","0","1498169371118","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d3:b1:30","[ess]","-67","2462"
"57029409","40.676303","-73.9927362","899.999","0","1498169371118","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d6:7a:d0","[ess]","-53","2412"
"57029410","40.676303","-73.9927362","899.999","0","1498169371118","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7a:d1","[wpa2-eap-ccmp][ess]","-62","2412"
"57029411","40.676303","-73.9927362","899.999","0","1498169371118","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7a:d2","[wpa2-psk-ccmp][ess]","-72","2412"
"57029412","40.676303","-73.9927362","899.999","0","1498169371118","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d3:b1:31","[wpa2-eap-ccmp][ess]","-78","2462"
"57029399","40.6867772","-73.99045","25","0","1498169337704","300dd87905419eba","0.3.3","5.0","ASUS_T00P","ds iphone","76:4e:90:39:30:4e","[wpa2-psk-ccmp][ess]","-58","2437"
"57029400","40.6867772","-73.99045","25","0","1498169337704","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d3:b1:32","[wpa2-psk-ccmp][ess]","-66","2462"
"57029401","40.6867772","-73.99045","25","0","1498169337704","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d3:b1:30","[ess]","-72","2462"
"57029402","40.6867772","-73.99045","25","0","1498169337704","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d6:7a:d0","[ess]","-63","2412"
"57029403","40.6867772","-73.99045","25","0","1498169337704","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7a:d1","[wpa2-eap-ccmp][ess]","-67","2412"
"57029404","40.6867772","-73.99045","25","0","1498169337704","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7a:d2","[wpa2-psk-ccmp][ess]","-72","2412"
"57029405","40.6867772","-73.99045","25","0","1498169337704","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d3:b1:31","[wpa2-eap-ccmp][ess]","-78","2462"
"57029393","40.6799712","-73.9948941","50","0","1498169336890","300dd87905419eba","0.3.3","5.0","ASUS_T00P","ds iphone","76:4e:90:39:30:4e","[wpa2-psk-ccmp][ess]","-74","2437"
"57029394","40.6799712","-73.9948941","50","0","1498169336890","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d3:b1:32","[wpa2-psk-ccmp][ess]","-66","2462"
"57029395","40.6799712","-73.9948941","50","0","1498169336890","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d3:b1:30","[ess]","-65","2462"
"57029396","40.6799712","-73.9948941","50","0","1498169336890","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d6:7a:d0","[ess]","-68","2412"
"57029397","40.6799712","-73.9948941","50","0","1498169336890","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7a:d1","[wpa2-eap-ccmp][ess]","-67","2412"
"57029398","40.6799712","-73.9948941","50","0","1498169336890","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d6:7a:d2","[wpa2-psk-ccmp][ess]","-72","2412"
"57029388","40.6766122","-73.9927362","1100","0","1498169226377","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d4:d2:50","[ess]","-69","2412"
"57029389","40.6766122","-73.9927362","1100","0","1498169226377","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d4:d2:52","[wpa2-psk-ccmp][ess]","-68","2412"
"57029390","40.6766122","-73.9927362","1100","0","1498169226377","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d7:e3:92","[wpa2-psk-ccmp][ess]","-78","2462"
"57029391","40.6766122","-73.9927362","1100","0","1498169226377","300dd87905419eba","0.3.3","5.0","ASUS_T00P","","84:24:8d:d7:e3:91","[wpa2-eap-ccmp][ess]","-78","2462"
"57029392","40.6766122","-73.9927362","1100","0","1498169226377","300dd87905419eba","0.3.3","5.0","ASUS_T00P","transitwirelesswifi","84:24:8d:d7:e3:90","[ess]","-77","2462"
"57029357","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","jies iphone","7e:50:49:61:cf:a2","[wpa2-psk-ccmp][ess]","-21","2437"
"57029358","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","wific0e214","60:6d:c7:c0:e2:18","[wpa2-psk-ccmp][wps][ess]","-66","2462"
"57029359","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","rachel wifi","68:14:01:b0:5b:de","[wpa2-psk-ccmp][ess]","-68","2447"
"57029360","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","jay2g","a8:6b:ad:ab:10:f3","[wpa2-psk-ccmp][wps][ess]","-55","2462"
"57029361","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","tc8717t6a","50:09:59:ea:f6:70","[wpa2-psk-ccmp][wps][ess]","-54","2437"
"57029362","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","tc8717t17","70:5a:9e:08:4c:1d","[wpa2-psk-ccmp][wps][ess]","-66","2462"
"57029363","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","kah-el of krypton","a8:a7:00:00:00:00","[wpa2-psk-ccmp][wps][ess]","-60","2412"
"57029364","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","vfsgg","f8:e4:fb:86:42:a8","[wpa2-psk-ccmp][ess]","-62","2437"
"57029365","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","wifie664bb","a8:6b:ad:e6:64:bf","[wpa2-psk-ccmp][wps][ess]","-62","2412"
"57029366","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","thomaa","a8:6b:ad:ab:b9:f6","[wpa2-psk-ccmp][wps][ess]","-65","2462"
"57029367","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","netgear52","44:94:fc:5c:20:7c","[wpa2-psk-ccmp][wps][ess]","-58","2442"
"57029368","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","dvw3201bab","54:35:30:5b:ca:49","[wpa2-psk-ccmp][wps][ess]","-66","2427"
"57029369","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","tc8717t18","e0:88:5d:12:99:1e","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]","-65","2422"
"57029370","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","sky","20:aa:4b:2c:26:34","[wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]","-67","2412"
"57029371","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","tg1672gc2","98:6b:3d:6c:7e:c0","[wpa2-psk-ccmp][wps][ess]","-69","2462"
"57029372","40.6751833","-74.0069222","22.328","0","1498166973881","300dd87905419eba","0.3.3","5.0","ASUS_T00P","wifif19d47","a8:a7:95:f1:9d:4b","[wpa2-psk-ccmp][wps][ess]","-62","2462"
